ant_nb,trial_nb,state_int,next_state_int,action,action_int,reached_goal
1,0,29,30,"(1, 0)",0,False
1,0,30,54,"(1, 1)",7,False
1,0,54,55,"(1, 0)",0,False
1,0,55,78,"(0, 1)",1,False
1,0,78,102,"(1, 1)",7,False
1,0,102,125,"(0, 1)",1,False
1,0,125,148,"(0, 1)",1,False
1,0,148,171,"(0, 1)",1,False
1,0,171,194,"(0, 1)",1,False
1,0,194,218,"(1, 1)",7,False
1,0,218,241,"(0, 1)",1,False
1,0,241,264,"(0, 1)",1,False
1,0,264,288,"(1, 1)",7,False
1,0,288,311,"(0, 1)",1,False
1,0,311,334,"(0, 1)",1,False
1,0,334,357,"(0, 1)",1,False
1,0,357,380,"(0, 1)",1,False
1,0,380,403,"(0, 1)",1,False
1,0,403,426,"(0, 1)",1,False
1,0,426,449,"(0, 1)",1,False
1,0,449,472,"(0, 1)",1,False
1,0,472,495,"(0, 1)",1,False
1,0,495,518,"(0, 1)",1,False
1,0,518,541,"(0, 1)",1,False
1,0,541,564,"(0, 1)",1,False
1,0,564,587,"(0, 1)",1,False
1,0,587,610,"(0, 1)",1,False
1,0,610,633,"(0, 1)",1,False
1,0,633,656,"(0, 1)",1,False
1,0,656,679,"(0, 1)",1,False
1,0,679,702,"(0, 1)",1,False
1,0,702,725,"(0, 1)",1,False
1,0,725,748,"(0, 1)",1,False
1,0,748,771,"(0, 1)",1,False
1,0,771,794,"(0, 1)",1,False
1,0,794,817,"(0, 1)",1,False
1,0,817,840,"(0, 1)",1,False
1,0,840,863,"(0, 1)",1,False
1,0,863,886,"(0, 1)",1,False
1,0,886,909,"(0, 1)",1,False
1,0,909,932,"(0, 1)",1,False
1,0,932,955,"(0, 1)",1,False
1,0,955,978,"(0, 1)",1,False
1,0,978,1001,"(0, 1)",1,False
1,0,1001,1024,"(0, 1)",1,False
1,0,1024,1047,"(0, 1)",1,False
1,0,1047,1070,"(0, 1)",1,False
1,0,1070,1093,"(0, 1)",1,False
1,0,1093,1116,"(0, 1)",1,False
1,0,1116,1139,"(0, 1)",1,False
1,0,1139,1162,"(0, 1)",1,False
1,0,1162,1184,"(-1, 1)",5,False
1,0,1184,1206,"(-1, 1)",5,True
2,0,7,31,"(1, 1)",7,False
2,0,31,54,"(0, 1)",1,False
2,0,54,78,"(1, 1)",7,False
2,0,78,101,"(0, 1)",1,False
2,0,101,124,"(0, 1)",1,False
2,0,124,148,"(1, 1)",7,False
2,0,148,171,"(0, 1)",1,False
2,0,171,194,"(0, 1)",1,False
2,0,194,217,"(0, 1)",1,False
2,0,217,240,"(0, 1)",1,False
2,0,240,263,"(0, 1)",1,False
2,0,263,286,"(0, 1)",1,False
2,0,286,309,"(0, 1)",1,False
2,0,309,333,"(1, 1)",7,False
2,0,333,356,"(0, 1)",1,False
2,0,356,379,"(0, 1)",1,False
2,0,379,402,"(0, 1)",1,False
2,0,402,425,"(0, 1)",1,False
2,0,425,448,"(0, 1)",1,False
2,0,448,471,"(0, 1)",1,False
2,0,471,493,"(-1, 1)",5,False
2,0,493,516,"(0, 1)",1,False
2,0,516,539,"(0, 1)",1,False
2,0,539,562,"(0, 1)",1,False
2,0,562,585,"(0, 1)",1,False
2,0,585,607,"(-1, 1)",5,False
2,0,607,630,"(0, 1)",1,False
2,0,630,652,"(-1, 1)",5,False
2,0,652,674,"(-1, 1)",5,False
2,0,674,696,"(-1, 1)",5,False
2,0,696,719,"(0, 1)",1,False
2,0,719,742,"(0, 1)",1,False
2,0,742,765,"(0, 1)",1,False
2,0,765,788,"(0, 1)",1,False
2,0,788,811,"(0, 1)",1,False
2,0,811,835,"(1, 1)",7,False
2,0,835,858,"(0, 1)",1,False
2,0,858,882,"(1, 1)",7,False
2,0,882,905,"(0, 1)",1,False
2,0,905,929,"(1, 1)",7,False
2,0,929,952,"(0, 1)",1,False
2,0,952,975,"(0, 1)",1,False
2,0,975,998,"(0, 1)",1,False
2,0,998,1021,"(0, 1)",1,False
2,0,1021,1043,"(-1, 1)",5,False
2,0,1043,1065,"(-1, 1)",5,False
2,0,1065,1088,"(0, 1)",1,False
2,0,1088,1111,"(0, 1)",1,False
2,0,1111,1134,"(0, 1)",1,False
2,0,1134,1156,"(-1, 1)",5,False
2,0,1156,1179,"(0, 1)",1,False
2,0,1179,1180,"(1, 0)",0,False
2,0,1180,1181,"(1, 0)",0,False
2,0,1181,1205,"(1, 1)",7,False
2,0,1205,1206,"(1, 0)",0,True
3,0,29,52,"(0, 1)",1,False
3,0,52,75,"(0, 1)",1,False
3,0,75,99,"(1, 1)",7,False
3,0,99,123,"(1, 1)",7,False
3,0,123,146,"(0, 1)",1,False
3,0,146,169,"(0, 1)",1,False
3,0,169,192,"(0, 1)",1,False
3,0,192,216,"(1, 1)",7,False
3,0,216,239,"(0, 1)",1,False
3,0,239,262,"(0, 1)",1,False
3,0,262,285,"(0, 1)",1,False
3,0,285,308,"(0, 1)",1,False
3,0,308,331,"(0, 1)",1,False
3,0,331,354,"(0, 1)",1,False
3,0,354,377,"(0, 1)",1,False
3,0,377,400,"(0, 1)",1,False
3,0,400,423,"(0, 1)",1,False
3,0,423,446,"(0, 1)",1,False
3,0,446,469,"(0, 1)",1,False
3,0,469,492,"(0, 1)",1,False
3,0,492,515,"(0, 1)",1,False
3,0,515,539,"(1, 1)",7,False
3,0,539,562,"(0, 1)",1,False
3,0,562,585,"(0, 1)",1,False
3,0,585,608,"(0, 1)",1,False
3,0,608,630,"(-1, 1)",5,False
3,0,630,653,"(0, 1)",1,False
3,0,653,675,"(-1, 1)",5,False
3,0,675,698,"(0, 1)",1,False
3,0,698,721,"(0, 1)",1,False
3,0,721,743,"(-1, 1)",5,False
3,0,743,766,"(0, 1)",1,False
3,0,766,790,"(1, 1)",7,False
3,0,790,813,"(0, 1)",1,False
3,0,813,836,"(0, 1)",1,False
3,0,836,860,"(1, 1)",7,False
3,0,860,883,"(0, 1)",1,False
3,0,883,907,"(1, 1)",7,False
3,0,907,931,"(1, 1)",7,False
3,0,931,954,"(0, 1)",1,False
3,0,954,978,"(1, 1)",7,False
3,0,978,1001,"(0, 1)",1,False
3,0,1001,1024,"(0, 1)",1,False
3,0,1024,1047,"(0, 1)",1,False
3,0,1047,1070,"(0, 1)",1,False
3,0,1070,1093,"(0, 1)",1,False
3,0,1093,1115,"(-1, 1)",5,False
3,0,1115,1137,"(-1, 1)",5,False
3,0,1137,1160,"(0, 1)",1,False
3,0,1160,1183,"(0, 1)",1,False
3,0,1183,1206,"(0, 1)",1,True
4,0,51,73,"(-1, 1)",5,False
4,0,73,96,"(0, 1)",1,False
4,0,96,119,"(0, 1)",1,False
4,0,119,142,"(0, 1)",1,False
4,0,142,165,"(0, 1)",1,False
4,0,165,188,"(0, 1)",1,False
4,0,188,211,"(0, 1)",1,False
4,0,211,234,"(0, 1)",1,False
4,0,234,257,"(0, 1)",1,False
4,0,257,281,"(1, 1)",7,False
4,0,281,304,"(0, 1)",1,False
4,0,304,327,"(0, 1)",1,False
4,0,327,351,"(1, 1)",7,False
4,0,351,374,"(0, 1)",1,False
4,0,374,397,"(0, 1)",1,False
4,0,397,420,"(0, 1)",1,False
4,0,420,443,"(0, 1)",1,False
4,0,443,466,"(0, 1)",1,False
4,0,466,490,"(1, 1)",7,False
4,0,490,513,"(0, 1)",1,False
4,0,513,536,"(0, 1)",1,False
4,0,536,559,"(0, 1)",1,False
4,0,559,581,"(-1, 1)",5,False
4,0,581,604,"(0, 1)",1,False
4,0,604,626,"(-1, 1)",5,False
4,0,626,649,"(0, 1)",1,False
4,0,649,672,"(0, 1)",1,False
4,0,672,695,"(0, 1)",1,False
4,0,695,719,"(1, 1)",7,False
4,0,719,743,"(1, 1)",7,False
4,0,743,767,"(1, 1)",7,False
4,0,767,791,"(1, 1)",7,False
4,0,791,815,"(1, 1)",7,False
4,0,815,816,"(1, 0)",0,False
4,0,816,838,"(-1, 1)",5,False
4,0,838,860,"(-1, 1)",5,False
4,0,860,882,"(-1, 1)",5,False
4,0,882,881,"(-1, 0)",2,False
4,0,881,904,"(0, 1)",1,False
4,0,904,927,"(0, 1)",1,False
4,0,927,950,"(0, 1)",1,False
4,0,950,973,"(0, 1)",1,False
4,0,973,996,"(0, 1)",1,False
4,0,996,1019,"(0, 1)",1,False
4,0,1019,1042,"(0, 1)",1,False
4,0,1042,1064,"(-1, 1)",5,False
4,0,1064,1086,"(-1, 1)",5,False
4,0,1086,1109,"(0, 1)",1,False
4,0,1109,1133,"(1, 1)",7,False
4,0,1133,1156,"(0, 1)",1,False
4,0,1156,1180,"(1, 1)",7,False
4,0,1180,1181,"(1, 0)",0,False
4,0,1181,1205,"(1, 1)",7,False
4,0,1205,1206,"(1, 0)",0,True
5,0,30,53,"(0, 1)",1,False
5,0,53,75,"(-1, 1)",5,False
5,0,75,98,"(0, 1)",1,False
5,0,98,122,"(1, 1)",7,False
5,0,122,123,"(1, 0)",0,False
5,0,123,146,"(0, 1)",1,False
5,0,146,170,"(1, 1)",7,False
5,0,170,193,"(0, 1)",1,False
5,0,193,216,"(0, 1)",1,False
5,0,216,239,"(0, 1)",1,False
5,0,239,262,"(0, 1)",1,False
5,0,262,285,"(0, 1)",1,False
5,0,285,308,"(0, 1)",1,False
5,0,308,331,"(0, 1)",1,False
5,0,331,354,"(0, 1)",1,False
5,0,354,377,"(0, 1)",1,False
5,0,377,400,"(0, 1)",1,False
5,0,400,423,"(0, 1)",1,False
5,0,423,446,"(0, 1)",1,False
5,0,446,469,"(0, 1)",1,False
5,0,469,492,"(0, 1)",1,False
5,0,492,515,"(0, 1)",1,False
5,0,515,538,"(0, 1)",1,False
5,0,538,562,"(1, 1)",7,False
5,0,562,585,"(0, 1)",1,False
5,0,585,608,"(0, 1)",1,False
5,0,608,631,"(0, 1)",1,False
5,0,631,654,"(0, 1)",1,False
5,0,654,677,"(0, 1)",1,False
5,0,677,700,"(0, 1)",1,False
5,0,700,723,"(0, 1)",1,False
5,0,723,746,"(0, 1)",1,False
5,0,746,769,"(0, 1)",1,False
5,0,769,792,"(0, 1)",1,False
5,0,792,815,"(0, 1)",1,False
5,0,815,838,"(0, 1)",1,False
5,0,838,861,"(0, 1)",1,False
5,0,861,884,"(0, 1)",1,False
5,0,884,907,"(0, 1)",1,False
5,0,907,930,"(0, 1)",1,False
5,0,930,953,"(0, 1)",1,False
5,0,953,976,"(0, 1)",1,False
5,0,976,999,"(0, 1)",1,False
5,0,999,1022,"(0, 1)",1,False
5,0,1022,1045,"(0, 1)",1,False
5,0,1045,1069,"(1, 1)",7,False
5,0,1069,1092,"(0, 1)",1,False
5,0,1092,1115,"(0, 1)",1,False
5,0,1115,1138,"(0, 1)",1,False
5,0,1138,1160,"(-1, 1)",5,False
5,0,1160,1183,"(0, 1)",1,False
5,0,1183,1206,"(0, 1)",1,True
6,0,52,74,"(-1, 1)",5,False
6,0,74,97,"(0, 1)",1,False
6,0,97,121,"(1, 1)",7,False
6,0,121,144,"(0, 1)",1,False
6,0,144,168,"(1, 1)",7,False
6,0,168,192,"(1, 1)",7,False
6,0,192,215,"(0, 1)",1,False
6,0,215,239,"(1, 1)",7,False
6,0,239,262,"(0, 1)",1,False
6,0,262,285,"(0, 1)",1,False
6,0,285,308,"(0, 1)",1,False
6,0,308,332,"(1, 1)",7,False
6,0,332,355,"(0, 1)",1,False
6,0,355,378,"(0, 1)",1,False
6,0,378,401,"(0, 1)",1,False
6,0,401,424,"(0, 1)",1,False
6,0,424,447,"(0, 1)",1,False
6,0,447,470,"(0, 1)",1,False
6,0,470,493,"(0, 1)",1,False
6,0,493,516,"(0, 1)",1,False
6,0,516,538,"(-1, 1)",5,False
6,0,538,560,"(-1, 1)",5,False
6,0,560,583,"(0, 1)",1,False
6,0,583,606,"(0, 1)",1,False
6,0,606,629,"(0, 1)",1,False
6,0,629,652,"(0, 1)",1,False
6,0,652,675,"(0, 1)",1,False
6,0,675,697,"(-1, 1)",5,False
6,0,697,720,"(0, 1)",1,False
6,0,720,743,"(0, 1)",1,False
6,0,743,766,"(0, 1)",1,False
6,0,766,789,"(0, 1)",1,False
6,0,789,813,"(1, 1)",7,False
6,0,813,837,"(1, 1)",7,False
6,0,837,838,"(1, 0)",0,False
6,0,838,861,"(0, 1)",1,False
6,0,861,884,"(0, 1)",1,False
6,0,884,907,"(0, 1)",1,False
6,0,907,929,"(-1, 1)",5,False
6,0,929,951,"(-1, 1)",5,False
6,0,951,975,"(1, 1)",7,False
6,0,975,999,"(1, 1)",7,False
6,0,999,1022,"(0, 1)",1,False
6,0,1022,1045,"(0, 1)",1,False
6,0,1045,1068,"(0, 1)",1,False
6,0,1068,1091,"(0, 1)",1,False
6,0,1091,1114,"(0, 1)",1,False
6,0,1114,1136,"(-1, 1)",5,False
6,0,1136,1159,"(0, 1)",1,False
6,0,1159,1183,"(1, 1)",7,False
6,0,1183,1206,"(0, 1)",1,True
7,0,29,52,"(0, 1)",1,False
7,0,52,74,"(-1, 1)",5,False
7,0,74,97,"(0, 1)",1,False
7,0,97,120,"(0, 1)",1,False
7,0,120,144,"(1, 1)",7,False
7,0,144,167,"(0, 1)",1,False
7,0,167,190,"(0, 1)",1,False
7,0,190,214,"(1, 1)",7,False
7,0,214,237,"(0, 1)",1,False
7,0,237,261,"(1, 1)",7,False
7,0,261,284,"(0, 1)",1,False
7,0,284,308,"(1, 1)",7,False
7,0,308,332,"(1, 1)",7,False
7,0,332,355,"(0, 1)",1,False
7,0,355,378,"(0, 1)",1,False
7,0,378,401,"(0, 1)",1,False
7,0,401,424,"(0, 1)",1,False
7,0,424,447,"(0, 1)",1,False
7,0,447,470,"(0, 1)",1,False
7,0,470,494,"(1, 1)",7,False
7,0,494,517,"(0, 1)",1,False
7,0,517,540,"(0, 1)",1,False
7,0,540,564,"(1, 1)",7,False
7,0,564,587,"(0, 1)",1,False
7,0,587,610,"(0, 1)",1,False
7,0,610,633,"(0, 1)",1,False
7,0,633,656,"(0, 1)",1,False
7,0,656,679,"(0, 1)",1,False
7,0,679,701,"(-1, 1)",5,False
7,0,701,724,"(0, 1)",1,False
7,0,724,747,"(0, 1)",1,False
7,0,747,769,"(-1, 1)",5,False
7,0,769,792,"(0, 1)",1,False
7,0,792,815,"(0, 1)",1,False
7,0,815,838,"(0, 1)",1,False
7,0,838,861,"(0, 1)",1,False
7,0,861,884,"(0, 1)",1,False
7,0,884,907,"(0, 1)",1,False
7,0,907,930,"(0, 1)",1,False
7,0,930,953,"(0, 1)",1,False
7,0,953,976,"(0, 1)",1,False
7,0,976,999,"(0, 1)",1,False
7,0,999,1022,"(0, 1)",1,False
7,0,1022,1046,"(1, 1)",7,False
7,0,1046,1069,"(0, 1)",1,False
7,0,1069,1092,"(0, 1)",1,False
7,0,1092,1115,"(0, 1)",1,False
7,0,1115,1137,"(-1, 1)",5,False
7,0,1137,1160,"(0, 1)",1,False
7,0,1160,1183,"(0, 1)",1,False
7,0,1183,1206,"(0, 1)",1,True
8,0,52,75,"(0, 1)",1,False
8,0,75,98,"(0, 1)",1,False
8,0,98,121,"(0, 1)",1,False
8,0,121,143,"(-1, 1)",5,False
8,0,143,166,"(0, 1)",1,False
8,0,166,189,"(0, 1)",1,False
8,0,189,212,"(0, 1)",1,False
8,0,212,235,"(0, 1)",1,False
8,0,235,258,"(0, 1)",1,False
8,0,258,281,"(0, 1)",1,False
8,0,281,304,"(0, 1)",1,False
8,0,304,328,"(1, 1)",7,False
8,0,328,351,"(0, 1)",1,False
8,0,351,375,"(1, 1)",7,False
8,0,375,399,"(1, 1)",7,False
8,0,399,422,"(0, 1)",1,False
8,0,422,445,"(0, 1)",1,False
8,0,445,468,"(0, 1)",1,False
8,0,468,491,"(0, 1)",1,False
8,0,491,513,"(-1, 1)",5,False
8,0,513,535,"(-1, 1)",5,False
8,0,535,558,"(0, 1)",1,False
8,0,558,581,"(0, 1)",1,False
8,0,581,604,"(0, 1)",1,False
8,0,604,627,"(0, 1)",1,False
8,0,627,650,"(0, 1)",1,False
8,0,650,673,"(0, 1)",1,False
8,0,673,697,"(1, 1)",7,False
8,0,697,721,"(1, 1)",7,False
8,0,721,744,"(0, 1)",1,False
8,0,744,767,"(0, 1)",1,False
8,0,767,791,"(1, 1)",7,False
8,0,791,814,"(0, 1)",1,False
8,0,814,837,"(0, 1)",1,False
8,0,837,860,"(0, 1)",1,False
8,0,860,883,"(0, 1)",1,False
8,0,883,906,"(0, 1)",1,False
8,0,906,929,"(0, 1)",1,False
8,0,929,952,"(0, 1)",1,False
8,0,952,975,"(0, 1)",1,False
8,0,975,997,"(-1, 1)",5,False
8,0,997,1020,"(0, 1)",1,False
8,0,1020,1042,"(-1, 1)",5,False
8,0,1042,1064,"(-1, 1)",5,False
8,0,1064,1087,"(0, 1)",1,False
8,0,1087,1110,"(0, 1)",1,False
8,0,1110,1133,"(0, 1)",1,False
8,0,1133,1156,"(0, 1)",1,False
8,0,1156,1179,"(0, 1)",1,False
8,0,1179,1202,"(0, 1)",1,False
8,0,1202,1203,"(1, 0)",0,False
8,0,1203,1204,"(1, 0)",0,False
8,0,1204,1205,"(1, 0)",0,False
8,0,1205,1206,"(1, 0)",0,True
9,0,30,54,"(1, 1)",7,False
9,0,54,77,"(0, 1)",1,False
9,0,77,101,"(1, 1)",7,False
9,0,101,124,"(0, 1)",1,False
9,0,124,148,"(1, 1)",7,False
9,0,148,172,"(1, 1)",7,False
9,0,172,195,"(0, 1)",1,False
9,0,195,218,"(0, 1)",1,False
9,0,218,241,"(0, 1)",1,False
9,0,241,264,"(0, 1)",1,False
9,0,264,287,"(0, 1)",1,False
9,0,287,310,"(0, 1)",1,False
9,0,310,333,"(0, 1)",1,False
9,0,333,356,"(0, 1)",1,False
9,0,356,379,"(0, 1)",1,False
9,0,379,402,"(0, 1)",1,False
9,0,402,425,"(0, 1)",1,False
9,0,425,448,"(0, 1)",1,False
9,0,448,471,"(0, 1)",1,False
9,0,471,494,"(0, 1)",1,False
9,0,494,517,"(0, 1)",1,False
9,0,517,540,"(0, 1)",1,False
9,0,540,563,"(0, 1)",1,False
9,0,563,585,"(-1, 1)",5,False
9,0,585,608,"(0, 1)",1,False
9,0,608,631,"(0, 1)",1,False
9,0,631,654,"(0, 1)",1,False
9,0,654,677,"(0, 1)",1,False
9,0,677,700,"(0, 1)",1,False
9,0,700,723,"(0, 1)",1,False
9,0,723,745,"(-1, 1)",5,False
9,0,745,768,"(0, 1)",1,False
9,0,768,790,"(-1, 1)",5,False
9,0,790,813,"(0, 1)",1,False
9,0,813,836,"(0, 1)",1,False
9,0,836,859,"(0, 1)",1,False
9,0,859,883,"(1, 1)",7,False
9,0,883,906,"(0, 1)",1,False
9,0,906,929,"(0, 1)",1,False
9,0,929,953,"(1, 1)",7,False
9,0,953,976,"(0, 1)",1,False
9,0,976,999,"(0, 1)",1,False
9,0,999,1022,"(0, 1)",1,False
9,0,1022,1045,"(0, 1)",1,False
9,0,1045,1068,"(0, 1)",1,False
9,0,1068,1090,"(-1, 1)",5,False
9,0,1090,1113,"(0, 1)",1,False
9,0,1113,1136,"(0, 1)",1,False
9,0,1136,1159,"(0, 1)",1,False
9,0,1159,1183,"(1, 1)",7,False
9,0,1183,1206,"(0, 1)",1,True
10,0,3,26,"(0, 1)",1,False
10,0,26,48,"(-1, 1)",5,False
10,0,48,71,"(0, 1)",1,False
10,0,71,94,"(0, 1)",1,False
10,0,94,117,"(0, 1)",1,False
10,0,117,141,"(1, 1)",7,False
10,0,141,164,"(0, 1)",1,False
10,0,164,187,"(0, 1)",1,False
10,0,187,210,"(0, 1)",1,False
10,0,210,233,"(0, 1)",1,False
10,0,233,256,"(0, 1)",1,False
10,0,256,279,"(0, 1)",1,False
10,0,279,302,"(0, 1)",1,False
10,0,302,325,"(0, 1)",1,False
10,0,325,349,"(1, 1)",7,False
10,0,349,372,"(0, 1)",1,False
10,0,372,395,"(0, 1)",1,False
10,0,395,418,"(0, 1)",1,False
10,0,418,441,"(0, 1)",1,False
10,0,441,464,"(0, 1)",1,False
10,0,464,488,"(1, 1)",7,False
10,0,488,512,"(1, 1)",7,False
10,0,512,536,"(1, 1)",7,False
10,0,536,537,"(1, 0)",0,False
10,0,537,560,"(0, 1)",1,False
10,0,560,583,"(0, 1)",1,False
10,0,583,606,"(0, 1)",1,False
10,0,606,629,"(0, 1)",1,False
10,0,629,653,"(1, 1)",7,False
10,0,653,676,"(0, 1)",1,False
10,0,676,699,"(0, 1)",1,False
10,0,699,722,"(0, 1)",1,False
10,0,722,745,"(0, 1)",1,False
10,0,745,768,"(0, 1)",1,False
10,0,768,792,"(1, 1)",7,False
10,0,792,815,"(0, 1)",1,False
10,0,815,838,"(0, 1)",1,False
10,0,838,860,"(-1, 1)",5,False
10,0,860,883,"(0, 1)",1,False
10,0,883,906,"(0, 1)",1,False
10,0,906,930,"(1, 1)",7,False
10,0,930,953,"(0, 1)",1,False
10,0,953,976,"(0, 1)",1,False
10,0,976,999,"(0, 1)",1,False
10,0,999,1021,"(-1, 1)",5,False
10,0,1021,1044,"(0, 1)",1,False
10,0,1044,1068,"(1, 1)",7,False
10,0,1068,1091,"(0, 1)",1,False
10,0,1091,1114,"(0, 1)",1,False
10,0,1114,1137,"(0, 1)",1,False
10,0,1137,1160,"(0, 1)",1,False
10,0,1160,1183,"(0, 1)",1,False
10,0,1183,1206,"(0, 1)",1,True
11,0,26,50,"(1, 1)",7,False
11,0,50,73,"(0, 1)",1,False
11,0,73,97,"(1, 1)",7,False
11,0,97,120,"(0, 1)",1,False
11,0,120,143,"(0, 1)",1,False
11,0,143,166,"(0, 1)",1,False
11,0,166,189,"(0, 1)",1,False
11,0,189,213,"(1, 1)",7,False
11,0,213,236,"(0, 1)",1,False
11,0,236,259,"(0, 1)",1,False
11,0,259,282,"(0, 1)",1,False
11,0,282,305,"(0, 1)",1,False
11,0,305,328,"(0, 1)",1,False
11,0,328,351,"(0, 1)",1,False
11,0,351,374,"(0, 1)",1,False
11,0,374,397,"(0, 1)",1,False
11,0,397,420,"(0, 1)",1,False
11,0,420,443,"(0, 1)",1,False
11,0,443,466,"(0, 1)",1,False
11,0,466,489,"(0, 1)",1,False
11,0,489,512,"(0, 1)",1,False
11,0,512,536,"(1, 1)",7,False
11,0,536,559,"(0, 1)",1,False
11,0,559,582,"(0, 1)",1,False
11,0,582,604,"(-1, 1)",5,False
11,0,604,627,"(0, 1)",1,False
11,0,627,650,"(0, 1)",1,False
11,0,650,674,"(1, 1)",7,False
11,0,674,697,"(0, 1)",1,False
11,0,697,720,"(0, 1)",1,False
11,0,720,743,"(0, 1)",1,False
11,0,743,765,"(-1, 1)",5,False
11,0,765,788,"(0, 1)",1,False
11,0,788,811,"(0, 1)",1,False
11,0,811,834,"(0, 1)",1,False
11,0,834,857,"(0, 1)",1,False
11,0,857,880,"(0, 1)",1,False
11,0,880,904,"(1, 1)",7,False
11,0,904,928,"(1, 1)",7,False
11,0,928,951,"(0, 1)",1,False
11,0,951,975,"(1, 1)",7,False
11,0,975,998,"(0, 1)",1,False
11,0,998,1021,"(0, 1)",1,False
11,0,1021,1044,"(0, 1)",1,False
11,0,1044,1066,"(-1, 1)",5,False
11,0,1066,1065,"(-1, 0)",2,False
11,0,1065,1088,"(0, 1)",1,False
11,0,1088,1111,"(0, 1)",1,False
11,0,1111,1133,"(-1, 1)",5,False
11,0,1133,1156,"(0, 1)",1,False
11,0,1156,1180,"(1, 1)",7,False
11,0,1180,1181,"(1, 0)",0,False
11,0,1181,1205,"(1, 1)",7,False
11,0,1205,1206,"(1, 0)",0,True
12,0,52,75,"(0, 1)",1,False
12,0,75,99,"(1, 1)",7,False
12,0,99,76,"(0, -1)",3,False
12,0,76,99,"(0, 1)",1,False
12,0,99,122,"(0, 1)",1,False
12,0,122,146,"(1, 1)",7,False
12,0,146,123,"(0, -1)",3,False
12,0,123,146,"(0, 1)",1,False
12,0,146,170,"(1, 1)",7,False
12,0,170,193,"(0, 1)",1,False
12,0,193,216,"(0, 1)",1,False
12,0,216,240,"(1, 1)",7,False
12,0,240,263,"(0, 1)",1,False
12,0,263,286,"(0, 1)",1,False
12,0,286,309,"(0, 1)",1,False
12,0,309,332,"(0, 1)",1,False
12,0,332,309,"(0, -1)",3,False
12,0,309,332,"(0, 1)",1,False
12,0,332,355,"(0, 1)",1,False
12,0,355,354,"(-1, 0)",2,False
12,0,354,378,"(1, 1)",7,False
12,0,378,401,"(0, 1)",1,False
12,0,401,400,"(-1, 0)",2,False
12,0,400,424,"(1, 1)",7,False
12,0,424,447,"(0, 1)",1,False
12,0,447,470,"(0, 1)",1,False
12,0,470,493,"(0, 1)",1,False
12,0,493,470,"(0, -1)",3,False
12,0,470,494,"(1, 1)",7,False
12,0,494,517,"(0, 1)",1,False
12,0,517,540,"(0, 1)",1,False
12,0,540,562,"(-1, 1)",5,False
12,0,562,561,"(-1, 0)",2,False
12,0,561,584,"(0, 1)",1,False
12,0,584,608,"(1, 1)",7,False
12,0,608,631,"(0, 1)",1,False
12,0,631,654,"(0, 1)",1,False
12,0,654,678,"(1, 1)",7,False
12,0,678,654,"(-1, -1)",4,False
12,0,654,677,"(0, 1)",1,False
12,0,677,678,"(1, 0)",0,False
12,0,678,655,"(0, -1)",3,False
12,0,655,678,"(0, 1)",1,False
12,0,678,701,"(0, 1)",1,False
12,0,701,700,"(-1, 0)",2,False
12,0,700,699,"(-1, 0)",2,False
12,0,699,723,"(1, 1)",7,False
12,0,723,746,"(0, 1)",1,False
12,0,746,770,"(1, 1)",7,False
12,0,770,793,"(0, 1)",1,False
12,0,793,769,"(-1, -1)",4,False
12,0,769,770,"(1, 0)",0,False
12,0,770,769,"(-1, 0)",2,False
12,0,769,792,"(0, 1)",1,False
12,0,792,815,"(0, 1)",1,False
12,0,815,838,"(0, 1)",1,False
12,0,838,815,"(0, -1)",3,False
12,0,815,791,"(-1, -1)",4,False
12,0,791,792,"(1, 0)",0,False
12,0,792,816,"(1, 1)",7,False
12,0,816,839,"(0, 1)",1,False
12,0,839,861,"(-1, 1)",5,False
12,0,861,862,"(1, 0)",0,False
12,0,862,839,"(0, -1)",3,False
12,0,839,863,"(1, 1)",7,False
12,0,863,839,"(-1, -1)",4,False
12,0,839,838,"(-1, 0)",2,False
12,0,838,837,"(-1, 0)",2,False
12,0,837,836,"(-1, 0)",2,False
12,0,836,812,"(-1, -1)",4,False
12,0,812,811,"(-1, 0)",2,False
12,0,811,789,"(1, -1)",6,False
12,0,789,811,"(-1, 1)",5,False
12,0,811,833,"(-1, 1)",5,False
12,0,833,856,"(0, 1)",1,False
12,0,856,880,"(1, 1)",7,False
12,0,880,904,"(1, 1)",7,False
12,0,904,905,"(1, 0)",0,False
12,0,905,906,"(1, 0)",0,False
12,0,906,929,"(0, 1)",1,False
12,0,929,953,"(1, 1)",7,False
12,0,953,952,"(-1, 0)",2,False
12,0,952,975,"(0, 1)",1,False
12,0,975,999,"(1, 1)",7,False
12,0,999,1022,"(0, 1)",1,False
12,0,1022,1021,"(-1, 0)",2,False
12,0,1021,1044,"(0, 1)",1,False
12,0,1044,1045,"(1, 0)",0,False
12,0,1045,1068,"(0, 1)",1,False
12,0,1068,1091,"(0, 1)",1,False
12,0,1091,1114,"(0, 1)",1,False
12,0,1114,1137,"(0, 1)",1,False
12,0,1137,1161,"(1, 1)",7,False
12,0,1161,1183,"(-1, 1)",5,False
12,0,1183,1206,"(0, 1)",1,True
13,0,52,76,"(1, 1)",7,False
13,0,76,99,"(0, 1)",1,False
13,0,99,122,"(0, 1)",1,False
13,0,122,145,"(0, 1)",1,False
13,0,145,169,"(1, 1)",7,False
13,0,169,192,"(0, 1)",1,False
13,0,192,216,"(1, 1)",7,False
13,0,216,239,"(0, 1)",1,False
