ant_nb,trial_nb,state_int,next_state_int,action,action_int,reached_goal
56,3,1119,1142,"(0, 1)",1,False
56,3,1142,1164,"(-1, 1)",5,False
56,3,1164,1187,"(0, 1)",1,False
56,3,1187,1186,"(-1, 0)",2,False
56,3,1186,1185,"(-1, 0)",2,False
56,3,1185,1207,"(-1, 1)",5,False
56,3,1207,1206,"(-1, 0)",2,True
57,2,75,98,"(0, 1)",1,False
57,2,98,122,"(1, 1)",7,False
57,2,122,145,"(0, 1)",1,False
57,2,145,168,"(0, 1)",1,False
57,2,168,191,"(0, 1)",1,False
57,2,191,215,"(1, 1)",7,False
57,2,215,238,"(0, 1)",1,False
57,2,238,261,"(0, 1)",1,False
57,2,261,284,"(0, 1)",1,False
57,2,284,308,"(1, 1)",7,False
57,2,308,331,"(0, 1)",1,False
57,2,331,354,"(0, 1)",1,False
57,2,354,377,"(0, 1)",1,False
57,2,377,400,"(0, 1)",1,False
57,2,400,423,"(0, 1)",1,False
57,2,423,447,"(1, 1)",7,False
57,2,447,471,"(1, 1)",7,False
57,2,471,494,"(0, 1)",1,False
57,2,494,516,"(-1, 1)",5,False
57,2,516,539,"(0, 1)",1,False
57,2,539,563,"(1, 1)",7,False
57,2,563,586,"(0, 1)",1,False
57,2,586,610,"(1, 1)",7,False
57,2,610,609,"(-1, 0)",2,False
57,2,609,608,"(-1, 0)",2,False
57,2,608,607,"(-1, 0)",2,False
57,2,607,606,"(-1, 0)",2,False
57,2,606,605,"(-1, 0)",2,False
57,2,605,604,"(-1, 0)",2,False
57,2,604,627,"(0, 1)",1,False
57,2,627,628,"(1, 0)",0,False
57,2,628,629,"(1, 0)",0,False
57,2,629,630,"(1, 0)",0,False
57,2,630,631,"(1, 0)",0,False
57,2,631,632,"(1, 0)",0,False
57,2,632,633,"(1, 0)",0,False
57,2,633,632,"(-1, 0)",2,False
57,2,632,654,"(-1, 1)",5,False
57,2,654,653,"(-1, 0)",2,False
57,2,653,675,"(-1, 1)",5,False
57,2,675,674,"(-1, 0)",2,False
57,2,674,675,"(1, 0)",0,False
57,2,675,676,"(1, 0)",0,False
57,2,676,700,"(1, 1)",7,False
57,2,700,724,"(1, 1)",7,False
57,2,724,748,"(1, 1)",7,False
57,2,748,772,"(1, 1)",7,False
57,2,772,795,"(0, 1)",1,False
57,2,795,818,"(0, 1)",1,False
57,2,818,841,"(0, 1)",1,False
57,2,841,864,"(0, 1)",1,False
57,2,864,887,"(0, 1)",1,False
57,2,887,910,"(0, 1)",1,False
57,2,910,933,"(0, 1)",1,False
57,2,933,957,"(1, 1)",7,False
57,2,957,980,"(0, 1)",1,False
57,2,980,1003,"(0, 1)",1,False
57,2,1003,1025,"(-1, 1)",5,False
57,2,1025,1048,"(0, 1)",1,False
57,2,1048,1071,"(0, 1)",1,False
57,2,1071,1094,"(0, 1)",1,False
57,2,1094,1116,"(-1, 1)",5,False
57,2,1116,1139,"(0, 1)",1,False
57,2,1139,1162,"(0, 1)",1,False
57,2,1162,1185,"(0, 1)",1,False
57,2,1185,1208,"(0, 1)",1,False
57,2,1208,1207,"(-1, 0)",2,False
57,2,1207,1206,"(-1, 0)",2,True
58,1,77,101,"(1, 1)",7,False
58,1,101,125,"(1, 1)",7,False
58,1,125,149,"(1, 1)",7,False
58,1,149,172,"(0, 1)",1,False
58,1,172,196,"(1, 1)",7,False
58,1,196,219,"(0, 1)",1,False
58,1,219,243,"(1, 1)",7,False
58,1,243,267,"(1, 1)",7,False
58,1,267,290,"(0, 1)",1,False
58,1,290,313,"(0, 1)",1,False
58,1,313,336,"(0, 1)",1,False
58,1,336,359,"(0, 1)",1,False
58,1,359,382,"(0, 1)",1,False
58,1,382,406,"(1, 1)",7,False
58,1,406,429,"(0, 1)",1,False
58,1,429,452,"(0, 1)",1,False
58,1,452,476,"(1, 1)",7,False
58,1,476,499,"(0, 1)",1,False
58,1,499,522,"(0, 1)",1,False
58,1,522,544,"(-1, 1)",5,False
58,1,544,567,"(0, 1)",1,False
58,1,567,589,"(-1, 1)",5,False
58,1,589,612,"(0, 1)",1,False
58,1,612,611,"(-1, 0)",2,False
58,1,611,610,"(-1, 0)",2,False
58,1,610,609,"(-1, 0)",2,False
58,1,609,608,"(-1, 0)",2,False
58,1,608,607,"(-1, 0)",2,False
58,1,607,606,"(-1, 0)",2,False
58,1,606,605,"(-1, 0)",2,False
58,1,605,604,"(-1, 0)",2,False
58,1,604,627,"(0, 1)",1,False
58,1,627,651,"(1, 1)",7,False
58,1,651,674,"(0, 1)",1,False
58,1,674,697,"(0, 1)",1,False
58,1,697,721,"(1, 1)",7,False
58,1,721,744,"(0, 1)",1,False
58,1,744,767,"(0, 1)",1,False
58,1,767,791,"(1, 1)",7,False
58,1,791,814,"(0, 1)",1,False
58,1,814,837,"(0, 1)",1,False
58,1,837,860,"(0, 1)",1,False
58,1,860,883,"(0, 1)",1,False
58,1,883,906,"(0, 1)",1,False
58,1,906,907,"(1, 0)",0,False
58,1,907,908,"(1, 0)",0,False
58,1,908,932,"(1, 1)",7,False
58,1,932,933,"(1, 0)",0,False
58,1,933,956,"(0, 1)",1,False
58,1,956,979,"(0, 1)",1,False
58,1,979,1002,"(0, 1)",1,False
58,1,1002,1025,"(0, 1)",1,False
58,1,1025,1026,"(1, 0)",0,False
58,1,1026,1027,"(1, 0)",0,False
58,1,1027,1051,"(1, 1)",7,False
58,1,1051,1052,"(1, 0)",0,False
58,1,1052,1074,"(-1, 1)",5,False
58,1,1074,1073,"(-1, 0)",2,False
58,1,1073,1095,"(-1, 1)",5,False
58,1,1095,1094,"(-1, 0)",2,False
58,1,1094,1116,"(-1, 1)",5,False
58,1,1116,1139,"(0, 1)",1,False
58,1,1139,1161,"(-1, 1)",5,False
58,1,1161,1183,"(-1, 1)",5,False
58,1,1183,1206,"(0, 1)",1,True
59,1,52,75,"(0, 1)",1,False
59,1,75,99,"(1, 1)",7,False
59,1,99,122,"(0, 1)",1,False
59,1,122,145,"(0, 1)",1,False
59,1,145,168,"(0, 1)",1,False
59,1,168,190,"(-1, 1)",5,False
59,1,190,213,"(0, 1)",1,False
59,1,213,237,"(1, 1)",7,False
59,1,237,261,"(1, 1)",7,False
59,1,261,284,"(0, 1)",1,False
59,1,284,307,"(0, 1)",1,False
59,1,307,330,"(0, 1)",1,False
59,1,330,354,"(1, 1)",7,False
59,1,354,377,"(0, 1)",1,False
59,1,377,400,"(0, 1)",1,False
59,1,400,423,"(0, 1)",1,False
59,1,423,446,"(0, 1)",1,False
59,1,446,469,"(0, 1)",1,False
59,1,469,492,"(0, 1)",1,False
59,1,492,515,"(0, 1)",1,False
59,1,515,538,"(0, 1)",1,False
59,1,538,560,"(-1, 1)",5,False
59,1,560,583,"(0, 1)",1,False
59,1,583,605,"(-1, 1)",5,False
59,1,605,604,"(-1, 0)",2,False
59,1,604,627,"(0, 1)",1,False
59,1,627,628,"(1, 0)",0,False
59,1,628,650,"(-1, 1)",5,False
59,1,650,674,"(1, 1)",7,False
59,1,674,697,"(0, 1)",1,False
59,1,697,720,"(0, 1)",1,False
59,1,720,743,"(0, 1)",1,False
59,1,743,766,"(0, 1)",1,False
59,1,766,789,"(0, 1)",1,False
59,1,789,813,"(1, 1)",7,False
59,1,813,836,"(0, 1)",1,False
59,1,836,859,"(0, 1)",1,False
59,1,859,882,"(0, 1)",1,False
59,1,882,905,"(0, 1)",1,False
59,1,905,928,"(0, 1)",1,False
59,1,928,951,"(0, 1)",1,False
59,1,951,973,"(-1, 1)",5,False
59,1,973,996,"(0, 1)",1,False
59,1,996,1019,"(0, 1)",1,False
59,1,1019,1041,"(-1, 1)",5,False
59,1,1041,1064,"(0, 1)",1,False
59,1,1064,1087,"(0, 1)",1,False
59,1,1087,1110,"(0, 1)",1,False
59,1,1110,1133,"(0, 1)",1,False
59,1,1133,1157,"(1, 1)",7,False
59,1,1157,1180,"(0, 1)",1,False
59,1,1180,1181,"(1, 0)",0,False
59,1,1181,1205,"(1, 1)",7,False
59,1,1205,1206,"(1, 0)",0,True
60,2,76,99,"(0, 1)",1,False
60,2,99,122,"(0, 1)",1,False
60,2,122,146,"(1, 1)",7,False
60,2,146,170,"(1, 1)",7,False
60,2,170,193,"(0, 1)",1,False
60,2,193,216,"(0, 1)",1,False
60,2,216,240,"(1, 1)",7,False
60,2,240,263,"(0, 1)",1,False
60,2,263,286,"(0, 1)",1,False
60,2,286,309,"(0, 1)",1,False
60,2,309,333,"(1, 1)",7,False
60,2,333,356,"(0, 1)",1,False
60,2,356,379,"(0, 1)",1,False
60,2,379,402,"(0, 1)",1,False
60,2,402,425,"(0, 1)",1,False
60,2,425,448,"(0, 1)",1,False
60,2,448,471,"(0, 1)",1,False
60,2,471,494,"(0, 1)",1,False
60,2,494,517,"(0, 1)",1,False
60,2,517,539,"(-1, 1)",5,False
60,2,539,561,"(-1, 1)",5,False
60,2,561,585,"(1, 1)",7,False
60,2,585,586,"(1, 0)",0,False
60,2,586,610,"(1, 1)",7,False
60,2,610,611,"(1, 0)",0,False
60,2,611,610,"(-1, 0)",2,False
60,2,610,609,"(-1, 0)",2,False
60,2,609,608,"(-1, 0)",2,False
60,2,608,607,"(-1, 0)",2,False
60,2,607,606,"(-1, 0)",2,False
60,2,606,605,"(-1, 0)",2,False
60,2,605,604,"(-1, 0)",2,False
60,2,604,627,"(0, 1)",1,False
60,2,627,651,"(1, 1)",7,False
60,2,651,674,"(0, 1)",1,False
60,2,674,698,"(1, 1)",7,False
60,2,698,699,"(1, 0)",0,False
60,2,699,723,"(1, 1)",7,False
60,2,723,747,"(1, 1)",7,False
60,2,747,770,"(0, 1)",1,False
60,2,770,794,"(1, 1)",7,False
60,2,794,817,"(0, 1)",1,False
60,2,817,840,"(0, 1)",1,False
60,2,840,863,"(0, 1)",1,False
60,2,863,886,"(0, 1)",1,False
60,2,886,909,"(0, 1)",1,False
60,2,909,932,"(0, 1)",1,False
60,2,932,955,"(0, 1)",1,False
60,2,955,978,"(0, 1)",1,False
60,2,978,1001,"(0, 1)",1,False
60,2,1001,1023,"(-1, 1)",5,False
60,2,1023,1046,"(0, 1)",1,False
60,2,1046,1068,"(-1, 1)",5,False
60,2,1068,1091,"(0, 1)",1,False
60,2,1091,1114,"(0, 1)",1,False
60,2,1114,1137,"(0, 1)",1,False
60,2,1137,1160,"(0, 1)",1,False
60,2,1160,1183,"(0, 1)",1,False
60,2,1183,1206,"(0, 1)",1,True
61,2,76,100,"(1, 1)",7,False
61,2,100,124,"(1, 1)",7,False
61,2,124,148,"(1, 1)",7,False
61,2,148,171,"(0, 1)",1,False
61,2,171,194,"(0, 1)",1,False
61,2,194,216,"(-1, 1)",5,False
61,2,216,239,"(0, 1)",1,False
61,2,239,262,"(0, 1)",1,False
61,2,262,285,"(0, 1)",1,False
61,2,285,309,"(1, 1)",7,False
61,2,309,332,"(0, 1)",1,False
61,2,332,355,"(0, 1)",1,False
61,2,355,378,"(0, 1)",1,False
61,2,378,401,"(0, 1)",1,False
61,2,401,424,"(0, 1)",1,False
61,2,424,447,"(0, 1)",1,False
61,2,447,470,"(0, 1)",1,False
61,2,470,494,"(1, 1)",7,False
61,2,494,517,"(0, 1)",1,False
61,2,517,540,"(0, 1)",1,False
61,2,540,563,"(0, 1)",1,False
61,2,563,586,"(0, 1)",1,False
61,2,586,610,"(1, 1)",7,False
61,2,610,609,"(-1, 0)",2,False
61,2,609,608,"(-1, 0)",2,False
61,2,608,607,"(-1, 0)",2,False
61,2,607,606,"(-1, 0)",2,False
61,2,606,605,"(-1, 0)",2,False
61,2,605,604,"(-1, 0)",2,False
61,2,604,627,"(0, 1)",1,False
61,2,627,628,"(1, 0)",0,False
61,2,628,629,"(1, 0)",0,False
61,2,629,630,"(1, 0)",0,False
61,2,630,631,"(1, 0)",0,False
61,2,631,632,"(1, 0)",0,False
61,2,632,633,"(1, 0)",0,False
61,2,633,634,"(1, 0)",0,False
61,2,634,635,"(1, 0)",0,False
61,2,635,634,"(-1, 0)",2,False
61,2,634,633,"(-1, 0)",2,False
61,2,633,632,"(-1, 0)",2,False
61,2,632,631,"(-1, 0)",2,False
61,2,631,630,"(-1, 0)",2,False
61,2,630,629,"(-1, 0)",2,False
61,2,629,628,"(-1, 0)",2,False
61,2,628,627,"(-1, 0)",2,False
61,2,627,650,"(0, 1)",1,False
61,2,650,674,"(1, 1)",7,False
61,2,674,697,"(0, 1)",1,False
61,2,697,721,"(1, 1)",7,False
61,2,721,745,"(1, 1)",7,False
61,2,745,768,"(0, 1)",1,False
61,2,768,791,"(0, 1)",1,False
61,2,791,814,"(0, 1)",1,False
61,2,814,837,"(0, 1)",1,False
61,2,837,861,"(1, 1)",7,False
61,2,861,884,"(0, 1)",1,False
61,2,884,907,"(0, 1)",1,False
61,2,907,931,"(1, 1)",7,False
61,2,931,954,"(0, 1)",1,False
61,2,954,977,"(0, 1)",1,False
61,2,977,1000,"(0, 1)",1,False
61,2,1000,1022,"(-1, 1)",5,False
61,2,1022,1045,"(0, 1)",1,False
61,2,1045,1068,"(0, 1)",1,False
61,2,1068,1090,"(-1, 1)",5,False
61,2,1090,1113,"(0, 1)",1,False
61,2,1113,1136,"(0, 1)",1,False
61,2,1136,1158,"(-1, 1)",5,False
61,2,1158,1181,"(0, 1)",1,False
61,2,1181,1205,"(1, 1)",7,False
61,2,1205,1206,"(1, 0)",0,True
